start_time,end_time,start_x,start_y,end_x,end_y,money
49360,50177,40,59,62,62,17.6
49361,50076,44,94,43,90,13.0
49362,51661,37,38,41,12,36.0
49362,50002,43,34,48,24,13.0
49362,50030,34,96,51,95,15.3
49363,51054,62,53,25,41,31.4
49363,51318,46,6,47,5,47.5
49363,50127,4,20,3,43,15.3
49364,50792,26,39,23,69,24.5
49364,50155,79,46,71,46,13.0
49364,50313,39,87,69,95,22.2
49365,51256,85,61,98,93,29.1
49365,49708,41,36,45,33,13.0
49365,50728,90,49,77,85,29.1
49365,50626,46,72,43,39,22.2
49366,49968,40,74,36,77,13.0
49366,49487,61,53,61,54,13.0
49366,52069,27,41,60,69,40.6
49366,51260,46,47,39,94,36.0
49366,49997,23,89,30,96,13.0
49367,50140,84,74,88,61,13.0
49367,51209,50,45,57,60,24.5
49367,51673,51,82,45,43,31.4
49367,52490,26,82,17,79,38.3
49368,49946,90,57,88,61,13.0
49368,50023,14,67,25,79,19.9
49369,50402,83,82,65,98,19.9
49369,49704,79,54,77,56,13.0
49370,49514,86,56,86,52,13.0
49370,50813,81,49,42,51,29.1
49370,50810,82,48,44,47,26.8
49371,50667,37,71,59,94,26.8
49371,51579,44,69,17,3,57.85
49371,51230,79,98,94,24,40.6
49371,51149,90,47,91,31,31.4
49372,53111,88,98,25,41,78.55
49372,49611,88,98,85,95,13.0
49372,56384,79,4,85,11,87.75
49372,49672,54,93,62,95,13.0
49373,50150,38,28,53,26,15.3
49373,49656,69,34,74,36,13.0
49373,49565,49,33,45,35,13.0
49373,49703,36,13,42,3,13.0
49373,50999,70,46,82,45,22.2
49374,50563,48,66,46,82,22.2
49374,49914,83,39,74,35,13.0
49374,51655,48,39,54,90,33.7
49376,50460,11,77,38,68,22.2
49376,50010,72,59,81,78,15.3
49376,52699,85,38,97,87,45.2
49376,52952,10,99,92,86,75.1
49377,49649,9,26,19,26,13.0
49377,51572,15,27,49,22,36.0
49378,50066,76,68,71,59,13.0
49378,50459,83,51,79,78,19.9
49378,49498,61,86,61,83,13.0
49378,50197,3,59,19,57,15.3
49379,50416,86,50,80,64,17.6
49381,50502,28,28,28,41,17.6
49381,56417,48,23,31,98,191.25
49381,49509,40,56,36,56,13.0
49382,49678,45,87,46,78,13.0
49383,51860,65,93,22,88,36.0
49383,50052,26,43,50,46,19.9
49384,50027,93,90,86,99,13.0
49384,51185,82,59,86,27,33.7
49384,51725,69,64,7,47,49.8
49384,50249,87,90,96,87,17.6
49384,51507,77,27,50,72,36.0
49385,49865,98,87,94,85,13.0
49386,52066,40,24,92,86,70.5
49387,49728,48,72,40,64,13.0
49388,50604,24,40,27,56,19.9
49388,49777,67,57,72,50,13.0
49389,50040,40,81,54,84,13.0
49389,50394,71,46,56,35,19.9
49390,49855,50,56,41,63,13.0
49390,50515,35,64,48,49,19.9
49390,50655,75,23,38,33,29.1
49390,52224,16,37,68,79,46.35
49390,49729,90,38,96,39,13.0
49391,50597,74,67,86,47,22.2
49391,51364,7,32,42,52,33.7
49391,51712,48,24,53,43,40.6
49392,49782,8,75,1,83,13.0
49393,49919,42,42,42,46,13.0
49393,50567,81,50,81,75,22.2
49394,51254,75,69,75,69,13.0
49394,51061,75,56,71,57,22.2
49395,49749,94,69,89,61,13.0
49395,49875,91,88,98,94,13.0
49395,50755,89,37,83,61,22.2
49395,50015,53,72,66,71,13.0
49395,54692,86,50,62,61,71.65
49396,52814,78,70,49,23,63.6
49396,51031,98,64,80,54,24.5
49396,49627,13,59,14,56,13.0
49396,52577,83,31,39,54,52.1
49396,49729,95,42,95,49,13.0
49396,50295,58,38,68,32,17.6
49397,51615,51,23,62,56,31.4
49397,49675,20,65,18,57,13.0
49397,50107,50,61,61,68,13.0
49397,49950,67,19,61,23,13.0
49398,50061,67,23,63,47,17.6
49398,50925,78,38,42,46,24.5
49399,52970,88,98,25,41,80.85
49399,50232,28,91,32,74,15.3
49399,50197,47,48,62,47,15.3
49400,50212,24,96,7,74,19.9
49400,50292,27,14,12,16,17.6
49400,50301,83,56,84,22,22.2
49402,50895,59,51,49,24,24.5
49402,50254,33,87,50,82,24.5
49402,50482,46,66,31,41,22.2
49402,50078,61,86,65,69,15.3
49402,50321,82,60,85,47,13.0
49403,51392,56,43,9,84,57.85
49403,49876,70,15,70,23,13.0
49403,49943,78,51,73,50,13.0
49403,54626,26,81,29,42,91.2
49403,52335,54,79,34,47,48.65
49404,51264,28,90,3,49,40.6
49404,50080,73,60,72,74,13.0
49404,50065,64,50,59,56,13.0
49405,50006,81,22,64,18,15.3
49405,50623,68,71,97,87,29.1
49405,53526,47,50,18,52,54.4
49405,50016,26,39,28,41,13.0
49406,49940,41,64,46,76,13.0
49406,50882,75,48,32,45,26.8
49406,50427,81,26,72,45,22.2
49407,49859,67,17,62,10,13.0
49408,50098,89,85,91,94,13.0
49408,52409,70,46,36,88,52.1
49409,53790,83,38,26,89,73.95
49409,51022,20,80,17,57,33.7
49409,50362,90,42,90,60,15.3
49410,49658,65,58,65,54,13.0
49410,50098,90,39,95,51,13.0
49410,51031,93,42,69,52,26.8
49411,51314,13,75,68,98,42.9
49411,50166,74,14,53,16,17.6
49411,50912,27,73,73,66,33.7
49411,50658,82,39,95,51,19.9
49411,52044,59,83,94,84,38.3
49411,49616,68,97,65,98,13.0
49412,51632,83,47,62,82,36.0
49412,49560,81,65,81,69,13.0
49412,53431,23,56,4,55,63.6
49412,49652,3,37,4,31,13.0
49412,51501,56,35,71,51,31.4
49413,53339,80,55,65,47,47.5
49414,50885,78,71,95,52,31.4
49414,54336,61,27,88,60,69.35
49414,51274,90,49,50,24,40.6
49414,50194,79,33,63,23,17.6
49414,50582,52,82,47,63,22.2
49415,51234,60,94,86,72,29.1
49416,51784,81,26,80,64,33.7
49416,50311,60,82,71,66,15.3
49416,50238,15,47,37,12,26.8
49416,51117,53,72,69,47,26.8
49416,58089,70,97,63,56,116.5
49416,52656,90,47,31,60,52.1
49416,51240,10,73,48,42,40.6
49417,49778,72,56,72,48,13.0
49418,51350,54,82,47,51,31.4
49419,50861,78,58,90,80,24.5
49419,49878,44,92,36,96,13.0
49420,50744,44,94,23,66,26.8
49420,49899,70,11,73,19,13.0
49420,55701,89,24,3,50,105.0
49420,50793,42,96,63,93,24.5
49421,50091,89,27,86,38,13.0
49421,49898,29,89,44,87,13.0
49422,50435,65,20,65,20,13.0
49422,49905,42,56,42,47,13.0
49422,51069,67,23,47,49,29.1
49422,50152,31,90,24,92,13.0
49424,49549,87,60,83,61,13.0
49424,49969,32,28,48,18,17.6
49424,51128,7,66,44,47,36.0
49424,50029,28,95,23,88,13.0
49425,51491,94,84,61,77,31.4
49425,50698,58,10,63,27,22.2
49425,50077,26,86,38,79,15.3
49426,51944,63,23,60,47,42.9
49426,51192,14,98,84,86,47.5
49429,51711,90,48,60,97,48.65
49429,50069,64,25,81,31,15.3
49429,50509,74,75,83,58,19.9
49430,49955,90,92,81,88,13.0
49430,50248,93,64,82,75,17.6
49430,51803,62,81,91,49,46.35
49430,50889,56,74,86,76,26.8
49431,50219,89,39,95,50,15.3
49431,50734,88,43,86,72,22.2
49431,51713,70,46,87,88,42.9
49431,50553,81,76,94,51,26.8
49432,51916,18,57,44,37,48.65
49432,52103,50,99,31,51,42.9
49434,49959,90,54,88,62,13.0
49435,53575,97,99,39,67,62.45
49435,49876,17,56,24,47,13.0
49436,51177,64,93,28,91,31.4
49436,50390,64,22,72,12,15.3
49436,50046,15,52,26,46,13.0
49437,50940,29,43,38,45,19.9
49437,49448,71,20,71,20,13.0
49437,51953,40,64,87,39,46.35
49438,49731,39,25,39,25,13.0
49439,50962,8,81,65,89,36.0
49439,50185,77,58,68,71,13.0
49439,50737,84,69,71,46,22.2
49439,51781,27,71,62,57,31.4
49440,50330,81,50,92,49,13.0
49440,50164,41,16,21,22,17.6
49441,50763,94,52,91,89,26.8
49442,51289,71,55,61,76,26.8
49442,52478,46,90,49,22,52.1
49442,49896,80,62,87,60,13.0
49442,50675,89,90,99,61,24.5
49442,53056,72,62,35,53,53.25
49443,49803,67,93,68,99,13.0
49443,49685,69,87,71,83,13.0
49443,52712,70,96,83,65,45.2
49443,50780,19,75,10,32,31.4
49445,49762,86,53,85,60,13.0
49445,50065,56,64,46,77,15.3
49445,50226,83,75,83,73,13.0
49445,50000,84,69,86,74,13.0
49445,50085,58,19,49,21,13.0
49446,49898,32,88,33,78,13.0
49447,51667,47,82,62,47,33.7
49447,50247,11,77,18,49,19.9
49447,50162,52,33,26,37,17.6
49448,51912,51,23,3,48,48.65
49449,52867,78,80,79,68,40.6
49449,52751,25,41,99,57,59.0
49449,50713,61,96,86,92,26.8
49449,50243,26,42,19,37,13.0
49450,50362,48,23,54,33,15.3
49450,50178,85,89,65,97,17.6
49450,52082,83,31,68,80,38.3
49450,50404,62,52,50,45,15.3
49452,51206,81,39,90,60,26.8
49453,51751,25,73,60,97,42.9
49453,49657,82,50,86,48,13.0
49453,51496,69,23,65,57,29.1
49453,49833,20,37,26,26,13.0
49454,50792,29,44,14,37,26.8
49454,50514,24,36,20,68,19.9
49454,49662,89,51,83,49,13.0
49454,49634,51,37,43,38,13.0
49455,49827,91,48,87,51,13.0
49455,50081,88,7,81,23,13.0
49455,53440,74,66,93,43,47.5
49456,51530,39,28,40,66,29.1
49456,49994,86,49,88,41,13.0
49456,49687,18,34,18,34,13.0
49457,50719,62,54,75,56,15.3
49457,50975,26,56,9,68,26.8
49457,50754,33,34,13,20,19.9
49458,50098,97,78,85,72,13.0
49458,49940,83,75,75,66,13.0
49458,49844,33,37,41,41,13.0
49458,49573,68,88,66,87,13.0
49458,51188,74,13,83,47,26.8
49458,52338,83,37,9,65,69.35
49459,50343,69,64,65,71,13.0
49459,50182,38,67,21,80,19.9
49459,50121,60,78,75,74,13.0
49459,51802,72,61,40,52,38.3
49460,51401,83,61,67,44,33.7
49461,51172,15,16,49,22,33.7
49461,49531,42,14,41,12,13.0
49461,50751,66,57,42,52,19.9
49461,49784,33,65,21,64,13.0
49461,50243,39,59,42,46,15.3
49462,50224,20,86,30,92,15.3
49463,49913,37,25,49,24,13.0
49463,50205,35,86,46,74,15.3
49464,49706,70,39,77,39,13.0
49464,53966,49,24,87,62,75.1
49464,50503,79,78,97,87,19.9
49465,50617,66,82,92,91,22.2
49465,50330,42,52,41,44,13.0
49465,49604,30,82,26,83,13.0
49466,52248,69,46,30,65,52.1
49466,53247,46,12,66,82,73.95
49466,51266,69,52,81,50,24.5
49466,50966,25,41,23,6,38.3
49466,50122,25,41,0,45,19.9
49467,50365,36,53,35,36,15.3
49467,68262,46,88,62,91,239.55
49468,51305,19,1,33,47,46.35
49468,49889,28,66,33,61,13.0
49468,49819,29,37,43,37,13.0
49469,50880,80,45,80,45,13.0
49469,50249,39,85,61,83,17.6
49470,50085,22,71,11,77,13.0
49470,50006,48,18,56,19,13.0
49470,50602,36,50,45,47,13.0
49470,49711,14,57,17,57,13.0
49471,49645,62,59,60,62,13.0
49471,49831,65,99,65,89,13.0
49471,50099,83,35,76,39,13.0
49472,51512,71,65,84,76,29.1
49472,49741,48,37,57,35,13.0
49472,51577,21,46,62,61,40.6
49472,49967,48,44,47,53,13.0
49472,50181,81,69,71,78,13.0
49473,51351,58,38,84,47,26.8
49473,49708,69,62,72,58,13.0
49474,51567,31,98,47,82,33.7
49474,50194,23,62,22,58,13.0
49474,51872,77,84,87,39,36.0
49475,50893,74,68,47,82,24.5
49475,51030,39,46,40,24,22.2
49475,51575,84,62,27,77,44.05
49476,51306,76,56,92,53,22.2
49477,54501,81,75,22,29,105.0
49479,49839,22,84,22,84,13.0
49480,53722,64,79,82,47,54.4
49480,51519,32,50,53,88,36.0
49480,51089,84,48,49,22,36.0
49481,51438,44,52,84,71,40.6
49481,50229,24,35,22,1,29.1
49481,52531,54,32,75,77,45.2
49481,52062,32,49,50,24,38.3
49482,51053,98,87,69,83,26.8
49482,52287,52,69,49,22,47.5
49482,50977,83,59,69,8,36.0
49482,49782,59,96,55,99,13.0
49482,50604,86,69,95,91,17.6
49484,50922,85,78,87,52,24.5
49484,50282,22,63,40,86,24.5
49484,49735,74,75,74,67,13.0
49484,51224,68,87,26,80,31.4
49484,51898,82,47,38,61,38.3
49485,50206,53,99,62,82,17.6
49485,52793,46,16,81,67,59.0
49485,49733,46,13,46,23,13.0
49485,50431,21,81,22,68,15.3
49486,51086,44,61,45,66,26.8
49486,50300,33,51,44,51,13.0
49487,52275,26,38,51,56,45.2
49487,52857,32,76,87,51,54.4
49488,51652,42,63,55,33,36.0
49488,50466,44,66,56,82,19.9
49488,51169,50,75,98,89,36.0
49488,49652,27,76,28,81,13.0
49489,50416,35,24,52,11,22.2
49489,51268,78,84,30,65,36.0
49489,50018,16,57,16,57,13.0
49490,50219,42,53,50,85,13.0
49491,50905,26,43,66,39,31.4
49491,50894,32,76,26,56,24.5
49491,51557,61,62,78,48,24.5
49492,52347,31,97,91,49,63.6
49492,51837,95,52,77,6,42.9
49492,50685,92,83,77,79,17.6
49492,50339,63,99,62,81,15.3
49493,50513,11,51,29,65,22.2
49493,50672,99,93,77,84,24.5
49494,50634,84,98,94,85,17.6
49494,50934,95,80,95,80,13.0
49496,49713,26,31,26,34,13.0
49496,50217,83,33,68,46,17.6
49497,50908,27,37,25,33,29.1
49497,50355,92,55,88,49,13.0
49497,49746,65,96,65,87,13.0
49498,51311,58,20,58,12,13.0
49498,50404,47,48,45,27,17.6
49498,52036,30,76,69,57,36.0
49498,50026,43,38,48,42,13.0
49498,50388,25,41,20,53,15.3
49498,50703,78,63,79,77,19.9
49498,50013,45,50,46,61,13.0
49499,50920,32,65,50,84,24.5
49499,50439,41,53,52,82,19.9
49500,50790,7,71,9,39,24.5
49500,52500,83,55,27,72,50.95
49501,51182,14,21,66,43,38.3
49501,50118,37,87,29,81,13.0
49501,49572,17,33,17,33,13.0
49502,52615,83,33,83,33,13.0
49502,50299,89,46,83,47,13.0
49502,50163,79,50,69,51,13.0
49502,49780,11,28,15,21,13.0
49503,51238,39,56,26,41,26.8
49503,51766,39,76,48,98,29.1
49503,51543,35,65,47,49,29.1
49503,53048,65,45,72,62,42.9
49504,49992,94,81,86,79,13.0
49504,52871,36,7,50,23,80.85
49505,51629,41,43,87,35,40.6
49505,51377,65,42,40,59,31.4
49506,51427,28,92,16,54,33.7
49506,50336,41,82,23,87,17.6
49507,51516,33,37,19,64,36.0
49507,52201,31,92,79,77,46.35
49507,50217,68,62,56,59,13.0
49507,50434,19,36,23,57,17.6
49507,50584,49,31,67,4,26.8
49508,51697,70,96,0,70,50.95
49508,54815,89,89,90,19,100.4
49509,51553,92,53,94,54,29.1
49509,50628,16,34,11,47,19.9
49510,50305,61,85,79,79,15.3
49510,52030,35,41,71,62,45.2
49512,51268,74,67,69,46,24.5
49512,50212,47,70,47,70,13.0
49512,52136,22,67,26,74,33.7
49512,50653,56,62,68,45,19.9
49512,51627,46,88,39,42,33.7
49513,49813,37,59,39,64,13.0
49513,51441,39,78,49,24,36.0
49513,52010,37,14,99,35,64.75
49514,53300,74,21,29,90,72.8
49514,50036,66,41,57,34,13.0
49515,49869,89,30,89,39,13.0
49515,53009,90,17,80,22,53.25
49515,50314,90,80,84,74,13.0
49515,50152,58,58,62,52,13.0
49516,50957,58,38,22,54,31.4
49516,51076,41,93,24,90,19.9
49516,50238,98,86,91,92,13.0
49517,51437,58,34,89,10,31.4
49517,52757,11,5,41,37,86.6
49517,51731,46,78,93,50,50.95
49517,52484,78,85,86,32,47.5
49518,50568,69,66,78,62,13.0
49518,52950,67,44,77,84,52.1
49518,50238,83,42,85,20,17.6
49519,52978,20,65,21,91,45.2
49519,51649,49,57,43,44,29.1
49519,49805,59,83,54,79,13.0
49520,51661,68,99,39,56,40.6
49520,49594,48,23,48,23,13.0
49521,51215,59,56,25,84,36.0
49521,49881,53,9,59,5,13.0
49521,49759,31,3,36,10,13.0
49521,50181,3,46,6,32,13.0
49521,51615,90,56,89,39,24.5
49521,51194,10,73,33,84,24.5
49522,50243,71,67,73,53,13.0
49523,49667,50,84,50,78,13.0
49524,50023,81,78,75,92,15.3
49524,50783,22,45,21,77,24.5
49525,49784,39,86,40,80,13.0
49525,50253,21,31,26,41,15.3
49525,51148,70,67,48,40,31.4
49526,57581,84,98,49,87,169.4
49526,50188,48,26,72,26,17.6
49527,52174,69,39,39,64,40.6
49528,51928,71,94,97,47,40.6
49528,50192,74,66,68,63,13.0
49528,49768,48,33,50,31,13.0
49529,50597,65,44,65,12,22.2
49529,51279,44,24,73,61,38.3
49530,51789,15,43,50,97,56.7
49531,49738,10,51,8,47,13.0
49531,50912,15,37,45,47,26.8
49531,52760,73,66,28,41,45.2
49532,50659,72,48,94,82,13.0
49532,50550,91,43,80,24,22.2
49532,52627,75,56,31,31,40.6
49532,52435,65,44,26,43,42.9
49533,50860,72,83,68,74,19.9
49533,52417,39,79,16,82,42.9
49533,51343,65,51,78,50,22.2
49534,49713,89,91,89,89,13.0
49534,50287,81,40,65,42,13.0
49535,50640,21,63,39,54,19.9
49535,51666,53,27,43,41,31.4
49536,50147,21,50,20,66,13.0
49536,51400,47,72,20,86,29.1
49536,49732,94,84,90,86,13.0
49536,49838,94,37,95,29,13.0
49536,50057,31,58,39,66,13.0
49537,51399,68,52,97,91,36.0
49537,51066,67,41,73,19,24.5
49537,50730,31,39,8,47,24.5
49538,50091,24,74,27,70,13.0
49539,51133,73,91,50,65,26.8
49539,49915,23,70,21,63,13.0
49539,50215,9,61,25,70,15.3
49540,50644,25,87,68,96,29.1
49540,49889,14,76,17,79,13.0
49541,51131,31,65,27,61,31.4
49542,51073,42,46,55,74,26.8
49542,51072,68,75,70,95,22.2
49543,50627,81,39,58,27,24.5
49543,51710,16,85,48,76,38.3
49543,50525,24,91,4,64,26.8
49545,50008,68,71,61,79,13.0
49545,53873,86,71,63,84,54.4
49545,50843,29,65,28,61,22.2
49546,51046,43,38,48,43,22.2
49546,50020,33,71,38,76,13.0
49546,50898,65,52,82,49,19.9
49547,50541,25,57,41,45,19.9
49548,53991,25,69,60,36,60.15
49548,50149,62,44,49,47,13.0
49548,50629,87,73,87,96,22.2
49549,50259,39,64,35,56,13.0
49549,50639,83,74,93,90,17.6
49550,50331,44,6,35,13,17.6
49550,50474,38,61,22,57,17.6
49550,51607,53,16,36,15,33.7
49551,52616,40,62,36,56,53.25
49551,53627,34,56,17,56,72.8
49552,50022,46,88,48,95,13.0
49552,50055,10,57,19,57,13.0
49553,50346,48,90,35,96,13.0
49553,51410,34,36,79,41,33.7
49553,49973,37,70,36,61,13.0
49554,50074,90,88,77,79,13.0
49554,50685,67,71,34,70,24.5
49555,49913,61,72,63,77,13.0
49555,51676,83,51,91,48,13.0
49555,51167,94,78,94,78,13.0
49555,50543,65,44,72,22,19.9
49556,52100,82,53,27,73,45.2
49556,50488,47,23,34,35,19.9
49557,50196,39,59,43,47,13.0
49557,50966,72,84,76,64,19.9
49557,50758,42,93,40,65,24.5
49557,50601,81,42,92,14,24.5
49557,50085,71,88,72,95,15.3
49558,50959,62,82,85,60,24.5
49558,52576,77,69,75,62,33.7
49558,52202,38,85,26,41,45.2
49559,50492,29,65,55,74,19.9
49559,50438,11,14,26,26,17.6
49559,50856,34,47,59,26,26.8
49559,53206,29,65,83,51,52.1
49559,49910,81,23,89,23,13.0
49559,51522,75,77,90,55,26.8
49560,50689,72,15,76,46,26.8
49561,50551,70,67,62,52,17.6
49561,49928,88,56,86,51,13.0
49561,52005,39,42,24,96,38.3
49561,52324,72,21,45,53,45.2
49561,51626,65,41,58,17,26.8
49562,51028,37,72,39,66,29.1
49562,50483,77,29,72,17,19.9
49562,51059,91,24,83,47,22.2
49563,50968,34,41,39,57,19.9
49563,52986,74,57,50,24,64.75
49563,53078,55,33,68,66,42.9
49563,50428,83,49,83,71,17.6
49564,50771,45,23,50,22,13.0
49564,49804,44,33,43,27,13.0
49565,49851,65,71,68,74,13.0
49565,51934,36,46,50,23,42.9
49565,52998,86,53,58,97,67.05
49566,52687,65,95,41,51,47.5
49566,50574,77,75,82,74,15.3
49566,53580,41,37,22,50,72.8
49567,49957,86,32,96,32,13.0
49567,51241,64,48,45,69,29.1
49567,53047,40,57,19,57,83.15
49568,51587,10,75,47,33,40.6
49568,54046,34,51,71,58,56.7
49569,50848,74,66,79,54,19.9
49569,49855,86,97,85,93,13.0
49569,50289,82,24,90,1,17.6
49569,50671,7,71,15,27,33.7
49570,50809,46,13,39,31,24.5
49570,50037,30,82,42,79,15.3
49571,50021,86,97,95,99,13.0
49571,50423,55,37,83,34,19.9
49571,50532,78,60,81,55,13.0
49572,50127,46,84,41,96,13.0
49574,51515,66,76,85,41,31.4
49574,49816,40,73,39,66,13.0
49574,50235,62,82,59,72,13.0
49576,50596,81,54,76,60,13.0
49576,50898,48,45,28,34,22.2
49576,50782,79,35,70,60,22.2
49577,53059,52,35,26,94,56.7
49577,51626,42,25,40,72,31.4
49577,51138,25,99,25,65,29.1
49577,52951,41,50,62,57,49.8
49577,49869,28,61,32,65,13.0
49578,51116,65,41,50,47,22.2
49579,53977,54,34,15,50,70.5
49579,51201,65,78,68,90,22.2
49579,50689,92,86,83,62,24.5
49580,50389,61,45,71,50,15.3
49580,50594,64,13,54,33,19.9
49581,51624,46,73,78,39,33.7
49581,50548,74,56,78,51,13.0
49581,51509,78,70,69,59,26.8
49582,50093,95,86,92,93,13.0
49582,52180,94,52,90,49,13.0
49582,50343,25,39,30,49,13.0
49583,54513,75,47,81,62,78.55
49583,49733,42,43,39,42,13.0
49583,49987,54,90,59,76,13.0
49583,52562,9,74,69,47,59.0
49584,50551,88,60,90,51,13.0
49584,51412,95,91,87,96,26.8
49585,52195,76,67,27,91,52.1
49585,50045,32,49,16,47,13.0
49585,51265,47,15,18,50,31.4
49586,52552,20,85,87,73,53.25
49586,50737,38,15,32,12,24.5
49587,53040,95,81,56,47,49.8
49587,50397,35,41,47,30,15.3
49589,52927,65,97,17,6,95.8
49589,51982,50,67,69,48,31.4
49590,52950,49,24,83,47,45.2
49590,51671,68,63,24,43,38.3
49590,50326,81,96,74,83,13.0
49590,52701,83,70,89,45,50.95
49591,50789,41,44,27,72,26.8
49592,49901,82,51,83,53,13.0
49592,51070,44,92,40,58,22.2
49592,51096,43,34,66,19,29.1
49592,52487,48,22,13,55,45.2
49593,51530,70,86,21,73,38.3
49593,50115,80,52,83,41,13.0
49593,52417,42,54,19,65,45.2
49593,52298,65,92,51,23,56.7
49594,51650,64,71,81,53,26.8
49594,50514,22,48,22,7,26.8
49594,50711,45,30,81,10,31.4
49594,49719,68,81,66,78,13.0
49594,50114,69,19,61,19,13.0
49594,50148,40,62,37,77,13.0
49594,51446,74,59,46,33,31.4
49596,50111,83,70,94,80,13.0
49596,49957,28,61,29,63,13.0
49597,51874,78,85,13,78,47.5
49597,50229,22,32,36,0,22.2
49598,50516,40,93,5,75,26.8
49598,50027,21,23,30,25,13.0
49598,49945,33,53,39,56,13.0
49598,50140,47,82,35,79,13.0
49598,51796,21,58,56,35,42.9
49598,50621,75,56,92,56,17.6
49598,53916,16,85,79,35,75.1
49598,50189,55,72,65,67,13.0
49599,50512,74,77,51,72,19.9
49599,50398,52,36,60,27,17.6
49599,50799,79,81,70,96,22.2
49599,50096,46,88,53,94,13.0
49599,51611,49,24,81,30,36.0
49599,51302,48,22,72,54,36.0
49600,50633,86,92,94,93,13.0
49601,49818,15,76,17,78,13.0
49602,53207,34,56,56,14,64.75
49602,51694,80,46,37,37,47.5
49602,51013,86,38,83,58,19.9
49603,49898,21,80,20,88,13.0
49603,49987,67,39,61,36,13.0
49603,50656,39,66,51,90,22.2
49604,50771,39,55,28,41,19.9
49604,50543,44,26,44,37,17.6
49604,50186,25,43,32,56,13.0
49605,52996,56,65,49,38,40.6
49605,52611,99,52,65,59,38.3
49606,50057,55,35,48,33,13.0
49607,49965,22,26,23,35,13.0
49607,51717,90,26,85,78,38.3
49607,51594,53,80,31,69,31.4
49607,50079,75,87,86,86,15.3
49607,51308,39,40,39,88,31.4
49608,49913,70,41,68,45,13.0
49609,51418,16,57,76,28,54.4
49609,50270,67,34,83,34,13.0
49609,55140,49,21,46,76,107.3
49610,51358,47,48,86,39,29.1
49610,51233,48,23,76,48,33.7
49611,50270,76,78,81,75,13.0
49611,49945,45,64,38,66,13.0
49611,50709,41,30,15,0,31.4
49612,51659,81,51,65,60,26.8
49613,49964,68,19,61,18,13.0
49613,52624,82,75,0,47,68.2
49614,51859,53,31,50,22,31.4
49614,51965,27,41,45,90,42.9
49614,49868,20,47,15,51,13.0
49615,51043,64,13,39,37,29.1
49615,50640,30,96,7,72,26.8
49616,50589,88,40,83,45,13.0
49616,50636,25,41,20,32,15.3
49616,49769,18,49,17,53,13.0
49617,50884,72,82,90,60,22.2
49617,50448,78,85,94,98,15.3
49617,50172,35,81,54,82,13.0
49617,50580,21,3,64,18,29.1
49617,50787,96,52,94,86,24.5
49618,49918,67,74,62,72,13.0
49618,56570,45,50,68,31,108.45
49618,50428,48,72,45,93,15.3
49618,51009,39,66,14,47,29.1
49619,50224,40,64,29,81,19.9
49619,50480,24,87,37,87,13.0
49619,50158,35,57,35,47,13.0
49619,50554,30,81,9,61,24.5
49620,53363,49,87,69,66,47.5
49620,51454,58,58,14,48,36.0
49620,51662,68,86,89,76,36.0
49621,50287,58,38,51,25,15.3
49622,53642,21,86,25,59,67.05
49622,50040,64,41,63,47,13.0
49622,49937,56,72,65,69,13.0
49623,50575,63,78,72,59,22.2
49623,50201,40,72,16,70,19.9
49625,50267,95,41,89,50,13.0
49625,53616,61,51,93,47,62.45
49626,53271,88,47,66,44,38.3
49626,51486,99,52,53,90,47.5
49627,51585,76,36,12,6,57.85
49627,50009,53,20,56,16,13.0
49627,50767,88,48,90,17,26.8
49627,52197,83,60,90,51,26.8
49627,50658,90,92,77,78,17.6
49628,51297,58,21,25,41,36.0
49628,52136,39,32,61,80,42.9
49628,49945,92,36,95,42,13.0
49628,53001,36,87,86,34,61.3
49629,50341,26,43,36,56,15.3
49629,50092,89,48,83,41,13.0
49629,50163,88,48,81,42,13.0
49629,50379,93,94,81,78,17.6
49630,50174,67,71,74,68,13.0
49630,51771,24,89,42,51,33.7
49631,49883,29,42,28,38,13.0
49631,50051,71,63,80,70,13.0
49631,53021,90,17,81,51,42.9
49632,49891,88,74,87,74,13.0
49633,50031,82,24,90,29,13.0
49633,49873,24,92,28,92,13.0
49634,51297,47,73,47,45,22.2
49634,50431,72,56,75,47,13.0
49634,53180,93,95,23,56,71.65
49634,50415,32,78,20,80,17.6
49634,50500,28,49,8,47,17.6
49634,50274,61,82,48,78,13.0
49635,50267,47,82,50,90,13.0
49636,50494,96,89,74,82,19.9
49636,49931,38,51,35,56,13.0
49636,50941,61,52,65,69,19.9
49636,50402,35,98,24,94,15.3
49637,50579,85,34,99,39,17.6
49637,50899,48,22,58,28,22.2
49637,52219,41,90,8,53,52.1
49638,51300,39,40,75,40,29.1
49638,50239,53,27,66,34,17.6
49638,50351,95,30,98,47,13.0
49638,50041,87,90,73,83,13.0
49638,53213,63,52,64,95,49.8
49639,51176,26,79,42,53,26.8
49640,49958,40,73,39,80,13.0
49640,50697,58,18,22,11,26.8
49640,50846,26,89,7,46,36.0
49641,51759,74,37,65,92,33.7
49641,51275,50,95,73,66,29.1
49641,54539,94,98,24,35,106.15
49641,50901,63,82,50,88,24.5
49641,51141,45,18,12,26,31.4
49643,49906,41,66,40,76,13.0
49643,50663,21,77,24,48,22.2
49643,50313,45,33,57,33,13.0
49644,50035,58,42,57,35,13.0
49644,49825,4,47,7,47,13.0
49644,50620,78,64,81,52,13.0
49644,51260,31,47,68,46,29.1
49645,50957,22,39,45,28,24.5
49645,50006,14,69,22,71,13.0
