start_time,end_time,start_x,start_y,end_x,end_y,money
45298,45915,94,49,81,47,15.3
45299,45979,79,34,71,64,19.9
45299,46506,41,10,50,22,17.6
45299,46346,64,10,66,39,22.2
45299,46878,16,51,66,47,31.4
45301,46303,64,39,45,25,19.9
45301,46358,70,66,81,54,17.6
45301,46743,69,57,78,86,22.2
45301,46152,85,77,63,99,26.8
45302,47008,14,78,56,33,46.35
45302,45754,68,34,79,28,13.0
45302,47286,49,21,56,81,50.95
45302,47351,86,28,58,14,31.4
45302,50702,74,38,79,78,106.15
45303,47367,68,74,50,24,48.65
45303,45804,47,69,40,71,13.0
45303,47781,37,51,81,68,56.7
45303,45826,75,19,89,47,22.2
45304,45850,50,26,66,39,19.9
45304,46744,53,62,28,38,29.1
45304,46032,0,53,8,79,22.2
45305,46310,22,53,2,50,17.6
45305,46344,31,92,92,87,36.0
45306,45486,32,87,28,89,13.0
45306,46629,69,59,59,85,24.5
45306,45892,79,56,78,65,13.0
45307,46069,89,38,82,27,15.3
45307,47323,50,51,84,13,40.6
45307,46978,93,88,23,88,49.8
45307,46748,43,49,78,39,29.1
45307,47361,46,61,79,72,33.7
45308,45616,24,35,38,37,13.0
45308,50075,50,97,81,38,103.85
45309,49171,88,61,61,11,100.4
45309,46447,64,41,83,54,24.5
45309,46353,75,69,82,49,19.9
45310,46390,70,15,49,22,22.2
45310,47667,76,58,3,48,49.8
45311,46441,7,52,31,93,31.4
45311,46001,32,92,27,74,22.2
45311,45671,40,82,40,66,13.0
45312,46092,56,56,62,52,13.0
45313,46066,65,45,86,37,19.9
45313,45683,98,75,95,84,13.0
45313,46098,39,46,34,64,15.3
45314,46735,63,91,84,47,31.4
45315,45856,80,66,85,76,13.0
45315,45621,38,67,37,69,13.0
45315,46650,69,46,64,27,29.1
45316,48136,47,9,68,74,62.45
45317,46755,62,61,48,39,24.5
45319,59570,53,81,78,91,205.05
45320,46100,76,39,66,36,13.0
45320,45797,83,36,86,60,17.6
45320,46096,58,23,90,47,29.1
45320,45789,52,33,47,24,13.0
45321,45606,24,35,16,35,13.0
45321,45429,63,23,64,24,13.0
45321,45622,37,81,40,66,13.0
45321,46157,47,49,11,46,24.5
45322,45707,73,30,65,39,13.0
45322,45922,40,54,47,50,13.0
45323,45997,69,23,65,45,15.3
45323,46364,95,50,98,89,26.8
45323,48007,47,48,68,94,42.9
45323,45708,50,59,41,61,13.0
45323,46023,31,73,41,63,15.3
45323,46454,32,30,48,22,17.6
45324,45840,40,61,21,66,17.6
45324,45444,17,37,21,37,13.0
45324,46911,44,93,45,45,31.4
45324,45485,67,21,67,23,13.0
45325,46369,99,80,88,61,19.9
45325,48126,74,87,76,45,72.8
45325,45925,91,15,99,5,13.0
45325,46303,67,35,83,41,17.6
45326,46340,11,60,15,70,17.6
45326,46498,65,41,36,25,29.1
45326,46275,62,82,36,76,24.5
45326,46185,39,57,39,24,22.2
45326,46816,77,79,53,90,31.4
45326,46030,32,75,23,62,15.3
45326,48333,85,60,39,25,48.65
45327,45574,20,83,21,80,13.0
45328,46321,40,86,20,88,17.6
45329,45759,13,77,18,80,13.0
45329,45830,43,36,48,26,13.0
45329,46832,59,84,44,56,29.1
45329,47128,7,60,64,47,38.3
45329,47310,83,74,58,33,42.9
45329,46050,86,50,72,48,13.0
45329,45856,58,66,68,62,13.0
45330,46667,53,37,49,22,22.2
45330,45893,81,39,76,19,17.6
45330,46507,53,32,26,38,26.8
45330,46071,41,45,44,76,19.9
45331,45826,84,56,75,55,13.0
45331,45764,53,18,67,23,13.0
45331,46026,27,69,41,55,17.6
45332,47704,84,51,3,53,53.25
45332,47792,81,32,82,33,47.5
45332,45692,45,81,42,74,13.0
45332,45632,22,66,24,73,13.0
45333,45867,7,71,11,47,17.6
45333,46554,29,96,24,74,19.9
45334,46189,18,69,39,46,24.5
45335,46092,63,27,58,41,17.6
45336,45966,58,43,78,48,17.6
45336,46488,18,82,53,99,31.4
45336,45610,28,86,25,89,13.0
45336,47136,28,39,36,87,40.6
45337,45764,93,52,88,61,13.0
45337,46511,46,48,31,59,22.2
45337,46046,8,56,18,51,13.0
45338,47235,63,78,39,64,36.0
45338,46450,86,41,77,10,24.5
45339,45709,90,41,95,56,13.0
45340,45791,11,74,11,59,15.3
45340,46221,87,68,80,58,15.3
45341,47224,22,86,89,99,49.8
45342,47315,51,76,81,28,44.05
45343,46176,77,39,74,50,19.9
45343,46684,70,48,46,33,26.8
45343,47325,25,39,89,40,38.3
45343,46127,69,64,83,47,17.6
45344,46001,95,62,83,59,15.3
45344,45942,69,46,81,37,13.0
45344,47579,71,82,49,45,36.0
45345,46185,65,76,44,89,19.9
45345,46424,46,82,87,90,26.8
45345,46188,83,87,96,78,19.9
45345,45545,64,94,60,97,13.0
45345,46674,61,71,29,41,31.4
45346,47045,11,3,21,39,38.3
45346,45753,88,61,90,51,13.0
45347,45671,39,38,26,38,13.0
45348,45768,87,24,89,36,13.0
45348,46599,86,72,64,48,24.5
45349,45924,63,49,65,62,13.0
45350,46327,37,32,25,34,15.3
45350,46102,41,89,29,73,17.6
45351,46287,11,13,44,19,24.5
45351,46210,70,39,67,20,17.6
45351,46494,81,63,83,94,26.8
45352,46564,95,51,95,51,13.0
45352,47050,85,90,81,75,36.0
45352,46185,65,41,84,40,15.3
45352,47269,21,88,74,64,44.05
45353,46684,59,97,18,66,38.3
45353,45529,68,52,65,52,13.0
45353,47010,37,71,74,34,44.05
45353,46202,79,54,85,43,15.3
45353,46090,58,21,23,25,26.8
45353,46596,34,64,52,57,19.9
45354,46506,45,37,64,50,22.2
45354,46120,77,57,84,54,13.0
45355,45964,71,80,60,95,19.9
45356,45552,60,92,55,90,13.0
45356,46170,50,63,39,90,22.2
45357,46583,83,72,94,75,24.5
45357,45717,78,45,79,45,13.0
45357,45924,12,77,4,73,13.0
45358,48320,77,75,44,37,53.25
45358,47210,70,12,39,51,40.6
45358,47772,84,34,78,34,47.5
45358,45640,21,47,22,34,13.0
45358,47244,28,69,58,18,47.5
45359,52584,88,97,68,32,136.05
45359,45836,63,18,58,17,13.0
45360,46892,31,37,62,10,33.7
45360,46742,71,36,73,66,22.2
45360,45748,91,34,94,36,13.0
45361,45942,71,55,75,56,13.0
45361,48494,47,49,64,52,55.55
45361,45601,85,24,91,24,13.0
45361,46678,47,71,24,72,29.1
45362,46473,42,75,37,38,24.5
45363,46296,88,97,89,72,19.9
45363,47449,34,98,25,69,40.6
45363,45666,89,51,93,52,13.0
45364,47367,45,64,70,41,31.4
45364,48445,87,56,57,32,45.2
45364,45914,28,36,40,48,15.3
45365,46498,62,51,54,62,17.6
45365,46252,68,93,49,71,22.2
45365,46780,49,85,73,56,31.4
45366,46253,71,87,83,57,22.2
45366,46266,73,66,40,55,29.1
45366,46506,30,65,6,32,31.4
45366,46235,30,22,43,38,19.9
45366,46656,69,62,91,92,24.5
45367,46291,86,72,93,77,17.6
45367,45919,80,54,77,56,13.0
45367,46567,79,53,82,62,19.9
45368,48504,71,19,54,85,119.95
45368,45942,86,89,69,83,15.3
45368,45942,91,94,77,81,15.3
45369,45796,32,74,33,85,13.0
45369,46389,89,34,81,62,22.2
45369,45450,81,66,83,66,13.0
45370,45491,61,87,59,85,13.0
45370,45758,16,42,18,50,13.0
45370,47940,35,53,69,64,36.0
45371,46212,19,50,41,90,31.4
45371,45744,28,59,39,56,13.0
45373,45784,47,37,36,25,15.3
45373,45964,87,51,88,43,13.0
45374,47864,24,96,73,58,56.7
45375,45982,49,84,54,74,15.3
45376,49097,69,19,32,99,79.7
45376,45818,43,42,34,33,13.0
45376,49516,1,60,36,51,73.95
45376,45822,84,48,89,47,13.0
45377,46043,55,26,45,35,13.0
45377,45617,90,51,90,57,13.0
45378,46338,0,70,33,65,24.5
45378,45677,58,57,56,63,13.0
45378,46118,44,52,25,57,15.3
45378,45634,31,76,25,75,13.0
45379,47339,21,54,44,48,33.7
45379,45597,72,21,69,22,13.0
45379,46582,83,40,51,54,26.8
45379,46605,24,34,58,28,29.1
45379,47790,79,82,5,42,70.5
45380,48344,40,84,49,22,53.25
45380,47554,42,48,83,60,40.6
45381,45532,22,36,24,35,13.0
45381,47061,90,48,50,24,36.0
45382,46412,99,62,91,33,24.5
45383,49117,83,46,89,39,72.8
45383,46163,73,66,77,78,19.9
45383,46368,95,63,80,46,22.2
45383,46215,63,82,77,63,22.2
45383,46766,7,74,38,51,31.4
45384,46549,51,14,25,41,31.4
45385,46902,68,73,95,82,26.8
45385,45745,69,91,73,82,13.0
45386,45908,71,88,68,78,13.0
45388,46573,96,62,71,80,29.1
45388,45589,71,36,68,30,13.0
45388,46002,27,89,41,90,13.0
45388,46039,44,25,45,40,13.0
45388,45687,90,43,87,47,13.0
45389,49999,25,39,25,41,93.5
45389,46130,10,59,21,38,19.9
45389,46826,50,21,6,33,33.7
45390,46403,89,98,78,85,17.6
45391,46356,94,49,70,46,17.6
45391,45706,37,51,39,57,13.0
45391,46026,28,69,19,96,22.2
45391,45900,79,70,86,75,13.0
45392,46832,72,71,83,37,26.8
45392,46870,50,81,68,83,24.5
45393,46717,84,38,85,61,24.5
45393,45821,71,81,82,71,15.3
45393,46344,81,22,72,50,19.9
45394,46745,28,82,82,87,38.3
45394,46686,78,70,31,93,38.3
45394,46448,69,54,83,62,22.2
45396,47040,89,26,75,85,38.3
45396,45597,52,79,56,79,13.0
45396,45968,55,20,81,23,19.9
45396,46486,98,93,80,97,17.6
45398,45998,19,95,22,88,13.0
45398,45504,94,41,94,39,13.0
45398,46894,56,38,61,70,24.5
45399,48370,90,84,83,48,69.35
45399,46173,21,91,57,99,24.5
45400,46416,41,55,52,56,19.9
45400,46351,49,21,47,48,19.9
45401,46389,33,61,61,84,29.1
45401,46583,69,46,80,62,22.2
45402,45989,69,52,77,56,13.0
45402,47148,46,73,70,38,36.0
45402,46171,95,84,90,99,15.3
45402,48104,42,74,17,79,45.2
45403,46086,69,46,80,26,19.9
45403,47507,61,51,26,37,46.35
45403,45941,39,38,33,14,17.6
45405,60406,32,96,47,18,294.75
45406,46953,16,65,31,89,33.7
45406,47209,48,57,79,58,29.1
45406,48819,49,21,71,96,91.2
45406,47746,75,80,3,46,67.05
45407,46185,80,24,95,56,26.8
45407,46362,77,27,50,24,26.8
45408,46040,30,37,30,37,13.0
45408,46269,77,12,95,2,19.9
45408,48624,6,37,50,78,64.75
45410,46360,46,43,39,64,22.2
45410,46554,85,77,37,87,33.7
45411,45891,52,34,50,45,13.0
45412,45741,40,65,48,33,13.0
45412,45927,77,72,59,71,15.3
45412,46653,26,49,66,52,26.8
45413,47700,20,90,7,56,42.9
45413,45890,25,65,40,72,15.3
45413,49699,48,82,47,23,93.5
45413,48835,30,58,74,55,49.8
45414,45563,24,61,28,59,13.0
45414,46270,52,23,65,16,15.3
45415,45764,65,39,63,43,13.0
45417,45750,31,93,43,90,13.0
45417,45779,15,37,15,37,13.0
45417,46375,83,81,91,87,19.9
45420,46233,55,73,38,53,22.2
45420,47373,69,46,50,86,40.6
45420,45721,44,84,49,90,13.0
45420,45897,34,34,40,41,13.0
45420,45820,96,16,97,19,13.0
45420,45857,50,95,50,88,15.3
45420,46498,69,46,80,55,19.9
45421,46851,56,78,55,90,26.8
45421,47395,15,23,85,43,44.05
45422,45783,76,66,68,63,13.0
45423,46376,81,71,83,26,26.8
45423,45564,18,59,18,62,13.0
45423,45847,83,60,92,59,13.0
45423,46393,43,33,56,43,15.3
45423,45755,97,56,96,52,13.0
45423,46618,88,70,91,46,19.9
45424,46530,83,43,68,93,40.6
45424,46034,84,87,93,94,13.0
45424,45747,74,38,66,42,13.0
45425,47770,46,88,47,43,47.5
45425,46142,58,66,47,63,15.3
45426,45765,52,93,50,75,15.3
45426,47527,90,89,47,43,40.6
45427,46175,28,14,58,18,22.2
45428,46620,88,62,59,83,26.8
45430,45948,12,35,7,47,13.0
45430,45689,42,66,48,72,13.0
45431,46603,91,49,85,77,22.2
45432,46614,39,59,51,23,31.4
45432,47480,62,62,99,55,33.7
45432,47184,38,53,49,24,33.7
45432,46276,64,27,42,13,19.9
45432,45853,8,34,24,41,15.3
45433,46547,35,35,49,49,22.2
45433,47780,23,88,61,37,44.05
45433,46123,39,55,27,41,17.6
45433,46368,25,41,14,21,22.2
45434,46931,82,21,43,32,33.7
45434,45996,81,78,76,66,13.0
45434,46007,20,50,30,39,13.0
45434,46628,69,46,65,68,19.9
45434,46056,83,41,90,33,13.0
45434,46283,84,77,65,97,24.5
45434,47839,49,72,47,72,45.2
45436,46241,27,31,36,45,13.0
45437,45874,26,29,19,26,13.0
45437,46071,84,72,81,56,13.0
45437,46874,12,21,41,50,31.4
45438,46019,68,95,62,90,13.0
45438,45917,85,56,81,54,13.0
45439,46241,50,99,33,86,19.9
45439,46469,37,39,63,39,22.2
45440,47123,86,54,80,98,36.0
45440,45688,95,90,89,88,13.0
45442,46848,81,72,98,56,29.1
45442,46343,83,46,82,47,15.3
45443,47337,90,9,68,45,36.0
45443,46614,21,41,16,63,31.4
45444,45984,65,68,61,80,13.0
45444,48011,47,26,53,13,56.7
45444,45804,87,51,92,49,13.0
45444,45874,48,39,56,43,13.0
45445,48390,60,91,48,14,67.05
45446,46303,83,39,88,69,19.9
45446,47933,92,55,25,62,47.5
45447,46058,31,2,23,8,13.0
45447,46287,11,23,34,6,26.8
45447,46419,65,68,37,76,24.5
45447,61759,83,71,92,13,175.15
45448,46951,73,77,59,85,24.5
45448,46531,53,96,81,56,33.7
45448,46823,31,24,61,27,26.8
45448,46518,8,31,12,2,24.5
45449,45676,80,58,77,58,13.0
45449,50588,69,46,77,75,140.65
45450,46461,55,35,22,41,24.5
45450,46094,78,78,69,67,15.3
45450,46058,53,96,28,96,17.6
45450,45659,22,15,33,14,13.0
45451,46401,31,90,9,76,22.2
45451,46945,90,30,59,43,26.8
45451,61059,68,67,68,67,13.0
45452,45798,31,81,29,89,13.0
45453,45658,39,66,37,69,13.0
45453,46168,65,60,63,75,13.0
45453,45958,45,37,48,45,13.0
45453,45622,71,63,71,65,13.0
45454,46132,31,46,39,24,17.6
45454,46184,36,6,18,8,17.6
45454,45790,62,58,71,65,13.0
45455,45695,36,13,43,12,13.0
45455,45937,88,68,83,60,13.0
45456,46057,87,48,81,62,13.0
45456,46377,65,65,94,90,26.8
45456,46453,34,76,40,73,15.3
45456,45737,48,82,52,79,13.0
45457,46271,90,59,98,52,15.3
45457,47615,49,23,45,33,29.1
45457,45577,83,38,83,37,13.0
45458,46449,94,49,88,48,19.9
45458,46917,57,32,94,39,26.8
45459,46161,88,99,59,94,22.2
45460,45859,75,55,73,57,13.0
45460,52220,35,60,13,2,161.35
45461,46033,66,39,56,35,13.0
45462,45618,28,86,27,83,13.0
45463,46903,33,64,23,25,38.3
45464,47508,71,58,43,4,53.25
45464,47462,81,60,32,41,38.3
45464,46357,18,56,50,83,31.4
45464,47876,16,77,26,41,40.6
45464,46522,50,72,47,50,15.3
45464,46487,16,52,48,49,24.5
45465,47402,95,50,89,35,40.6
45465,46442,83,30,80,54,19.9
45466,46219,91,94,91,91,13.0
45466,46230,73,66,72,54,13.0
45468,45665,53,82,56,85,13.0
45468,45966,44,53,40,72,15.3
45468,47271,90,98,99,57,40.6
45468,46346,65,49,44,51,17.6
45469,45740,7,7,7,7,13.0
45469,47370,31,82,40,62,40.6
45469,46874,64,41,50,24,22.2
45469,46311,79,26,92,30,17.6
45470,54535,63,18,56,21,186.65
45470,46435,40,24,23,36,19.9
45471,45947,90,49,82,48,13.0
45472,46389,64,24,49,23,17.6
45472,46733,80,53,96,40,24.5
45472,45930,87,27,81,27,13.0
45473,46235,7,71,46,93,31.4
45473,46093,48,30,44,24,13.0
45473,46211,48,24,26,38,22.2
45474,45763,50,85,52,79,13.0
45475,45643,46,91,45,93,13.0
45475,46961,20,86,16,2,54.4
45475,45595,43,73,42,75,13.0
45475,46228,80,62,89,52,15.3
45475,45727,45,30,44,24,13.0
45475,46117,24,88,32,78,15.3
45476,47279,83,50,95,82,33.7
45478,47233,64,25,82,75,54.4
45479,46964,54,37,53,16,29.1
45479,47704,22,36,62,58,38.3
45479,46873,67,41,76,83,31.4
45479,49644,61,23,81,81,92.35
45480,46125,24,72,21,64,13.0
45481,45815,89,23,83,23,13.0
45481,46575,94,84,83,41,31.4
45481,53042,71,20,44,23,117.65
45481,45803,29,45,28,39,13.0
45482,46416,39,44,50,74,22.2
45482,48651,53,23,47,26,72.8
45483,45586,96,77,98,77,13.0
45483,46143,20,50,36,50,13.0
45483,45910,50,79,39,89,15.3
45483,45894,77,58,78,56,13.0
45483,51009,71,56,28,69,99.25
45483,46041,66,74,61,67,13.0
45483,47307,64,82,5,53,49.8
45485,45870,39,50,36,56,13.0
45485,45965,37,30,50,24,17.6
45485,46098,44,37,58,30,15.3
45485,46095,20,83,42,80,17.6
45485,46729,18,25,13,76,38.3
45486,47951,86,96,78,51,40.6
45486,46315,52,26,68,45,29.1
45486,45817,64,71,50,75,13.0
45487,46200,72,87,83,63,19.9
45487,45607,87,48,84,48,13.0
45488,45956,79,52,72,55,13.0
45488,46929,69,82,71,20,40.6
45488,46846,83,46,58,82,33.7
45488,46343,21,75,13,71,19.9
45489,46059,29,41,36,53,13.0
45489,46595,69,71,81,62,24.5
45490,48139,16,47,28,85,46.35
45490,46718,46,51,54,72,17.6
45490,47083,19,85,50,24,54.4
45490,45992,70,64,74,64,13.0
45490,47340,17,56,25,41,33.7
45491,46858,49,31,41,65,26.8
45491,46930,42,53,50,24,31.4
45492,45946,44,82,42,80,13.0
45492,47177,39,37,49,22,24.5
45492,45946,43,38,52,39,13.0
45493,46344,78,47,82,75,19.9
45493,47055,78,77,31,54,38.3
45493,45652,40,37,35,36,13.0
45493,47462,18,48,27,71,54.4
45493,45911,64,78,72,77,13.0
45494,46032,28,81,20,75,13.0
45495,47193,83,25,90,49,31.4
45495,46575,42,76,42,76,24.5
45495,47057,90,43,65,61,26.8
45495,47129,53,26,48,30,24.5
45495,49513,7,51,50,97,130.3
45496,46585,70,57,85,78,19.9
45496,46762,27,81,72,64,33.7
45496,46277,84,72,95,90,15.3
45496,46246,15,22,21,39,15.3
45497,45581,54,18,49,18,13.0
45497,46994,99,23,60,13,40.6
45497,46499,58,11,51,31,19.9
45498,48160,28,81,90,94,59.0
45498,46869,96,39,71,57,26.8
45499,46159,63,57,71,50,15.3
45500,47419,42,75,69,19,54.4
45500,57211,62,71,97,43,136.05
45500,46281,94,46,74,34,19.9
45500,45996,60,23,67,32,13.0
45501,45977,7,63,18,58,13.0
45501,45647,48,87,44,90,13.0
45502,46283,22,50,3,50,15.3
45502,45682,64,39,59,38,13.0
45502,46071,91,94,86,96,13.0
45502,45994,77,84,84,93,13.0
45503,46072,92,30,84,24,13.0
45503,46419,39,36,62,41,17.6
45503,50613,52,45,24,96,126.85
45503,46825,72,53,49,71,26.8
45504,46159,35,51,27,42,13.0
45504,46142,39,91,50,87,13.0
45504,46535,16,61,34,70,22.2
45504,45960,42,43,42,52,13.0
45505,46054,83,59,73,59,13.0
45505,46187,81,53,82,71,17.6
45505,46526,68,89,72,58,19.9
45505,46288,29,39,3,45,19.9
45506,46584,55,35,37,42,19.9
45506,46063,76,66,68,62,13.0
45507,47095,48,23,61,51,29.1
45507,46485,34,19,26,38,19.9
45507,46736,29,34,29,34,13.0
45507,46404,42,90,41,56,19.9
45508,46651,74,35,35,37,26.8
45508,46682,87,51,74,56,19.9
45509,46773,39,66,88,73,31.4
45509,46207,63,77,40,76,19.9
45509,49685,95,43,1,47,108.45
45509,46349,68,84,74,86,15.3
45510,46208,55,99,23,90,24.5
45510,46801,81,55,65,53,19.9
45510,50550,20,39,48,42,82.0
45511,45995,71,48,80,51,13.0
45511,46109,65,81,83,98,17.6
45512,47574,59,85,68,96,38.3
45513,47915,83,46,83,46,13.0
45514,46274,71,61,88,61,15.3
45515,46029,75,81,82,73,17.6
45515,47432,86,76,42,52,40.6
45516,46396,68,80,74,71,15.3
45516,47799,42,48,81,22,40.6
45518,47076,36,53,50,23,31.4
45518,46720,64,82,85,61,24.5
45518,47814,78,78,18,68,49.8
45518,46139,75,48,66,44,13.0
45519,48665,32,72,29,98,40.6
45519,46346,48,42,26,38,17.6
45520,45820,28,36,20,31,13.0
45520,46180,26,39,45,37,15.3
45520,45666,90,99,89,95,13.0
45521,47205,35,42,70,61,33.7
45521,45947,51,86,44,89,13.0
45521,45920,19,6,11,14,13.0
45521,45762,57,59,54,63,13.0
45521,46482,84,87,81,62,22.2
45522,45796,40,84,46,87,13.0
45522,46737,32,89,88,90,36.0
45523,45789,99,77,92,75,13.0
45524,46424,38,33,76,36,31.4
45524,46425,44,24,83,34,26.8
45524,47256,38,46,66,35,33.7
45525,46659,69,19,49,22,19.9
45525,45690,55,73,52,72,13.0
45525,45945,60,27,66,41,13.0
45526,46372,52,82,85,62,26.8
45526,45951,19,79,27,82,13.0
45526,46701,75,69,69,52,17.6
45527,46791,95,33,82,46,22.2
45527,47066,69,46,49,96,40.6
45527,47310,24,36,69,40,38.3
45528,46090,46,7,53,20,13.0
45528,47081,99,39,87,60,24.5
45529,46253,38,66,54,56,17.6
45529,46355,63,27,58,42,17.6
45529,46233,26,47,18,69,17.6
45529,45904,65,63,56,63,13.0
45530,45770,21,73,18,77,13.0
45532,48295,59,43,46,82,53.25
45532,46073,91,91,91,94,13.0
45532,49554,98,84,74,72,69.35
45532,46252,69,46,64,51,15.3
45533,46245,81,51,85,40,13.0
45533,45975,23,88,39,92,15.3
45533,47707,90,54,27,41,42.9
45533,45751,81,98,73,89,13.0
45533,46312,22,62,56,82,29.1
45534,45704,27,69,27,75,13.0
45534,46817,99,39,76,50,24.5
45535,45876,86,92,79,98,13.0
45535,47069,25,39,70,83,57.85
45536,47715,73,69,26,41,40.6
45536,46349,72,62,79,70,15.3
45536,46214,7,63,39,92,31.4
45537,45837,50,82,46,76,13.0
45537,46753,46,16,69,48,29.1
45537,47674,84,71,53,68,36.0
45538,48016,90,57,20,30,62.45
45538,46319,37,38,29,34,13.0
45538,45633,16,66,17,69,13.0
45539,48406,70,34,68,64,71.65
45539,46109,76,47,88,50,13.0
45539,45763,9,27,13,28,13.0
45539,50598,28,81,49,22,106.15
45540,47461,16,37,49,24,40.6
45540,46167,83,37,98,41,13.0
45540,47381,53,96,92,91,36.0
45541,45731,67,41,72,42,13.0
45541,46763,75,57,46,67,26.8
45542,47462,25,41,68,46,31.4
45542,46354,50,79,71,96,22.2
45542,46056,42,53,47,46,13.0
45542,46400,26,43,9,37,17.6
45542,46931,15,23,59,96,71.65
45543,45694,44,17,44,23,13.0
45544,46667,81,50,86,76,24.5
45544,46091,47,20,49,5,13.0
45544,46831,57,14,22,3,29.1
45544,48168,40,89,77,61,56.7
45545,45749,56,81,58,79,13.0
45545,47918,70,94,75,56,47.5
45545,47465,35,81,96,52,53.25
45545,45617,31,87,36,87,13.0
45545,47529,63,49,90,98,52.1
45546,46279,75,53,71,48,13.0
45546,47910,83,56,27,41,33.7
45546,65289,88,43,87,7,344.2
45547,46000,34,80,35,79,13.0
45547,46087,43,32,27,37,15.3
45547,45667,85,58,84,56,13.0
45548,46141,54,85,44,90,13.0
45549,46341,20,94,53,99,26.8
45549,46522,73,16,21,3,36.0
45549,46616,80,48,52,26,29.1
45549,48729,36,47,98,86,91.2
45550,46932,39,45,65,80,36.0
45550,46528,66,71,78,55,19.9
45550,48515,29,32,39,28,53.25
45551,46056,39,47,37,34,15.3
45551,45707,68,80,65,78,13.0
45552,46092,82,74,81,56,13.0
45552,48189,64,66,15,3,64.75
45552,47497,89,1,70,57,42.9
45554,47229,47,36,43,33,26.8
45554,48277,71,65,15,17,67.05
45554,46075,63,66,61,84,13.0
45554,46731,22,90,28,83,17.6
45555,45942,39,27,41,37,13.0
45557,46517,32,45,27,75,19.9
45558,46770,69,57,52,74,22.2
45558,45981,28,38,22,33,13.0
45558,46023,22,32,9,39,17.6
45559,46745,8,77,47,87,31.4
45560,46143,11,78,30,81,15.3
45560,49619,97,52,42,51,85.45
45560,46452,38,76,19,62,24.5
45560,46599,56,18,77,7,19.9
45561,46796,87,49,97,93,33.7
45561,46708,80,52,94,54,15.3
45562,47054,64,8,27,37,38.3
45562,46403,17,78,24,91,17.6
45563,48052,99,57,91,79,71.65
45564,46244,84,39,85,23,15.3
45565,47689,87,52,86,60,38.3
45566,46050,76,66,69,62,13.0
45566,45635,82,62,81,62,13.0
45566,47214,81,41,58,17,31.4
45566,46545,44,18,42,41,17.6
45566,47083,92,39,49,22,46.35
45567,46428,60,18,50,23,13.0
45568,45950,59,38,63,41,13.0
45568,46348,78,84,86,95,13.0
45568,48095,51,23,62,99,67.05
45569,47456,52,99,42,47,36.0
45570,46333,74,62,78,50,15.3
45570,46404,64,77,42,81,22.2
45571,45983,52,40,48,47,13.0
45571,45755,84,62,87,68,13.0
45571,46384,38,67,37,64,15.3
45572,46331,13,78,22,92,17.6
45572,46038,5,73,14,70,13.0
45572,46840,69,46,85,26,24.5
45572,46136,79,41,85,51,13.0
45573,46558,76,86,86,70,15.3
45573,46850,43,82,28,64,26.8
45573,47752,56,64,61,39,33.7
45573,46940,37,30,28,41,44.05
45574,46595,81,62,81,62,13.0
45574,46251,3,40,25,41,17.6
45574,46021,53,28,58,23,13.0
45575,46728,21,73,39,24,36.0
45575,47537,21,76,83,43,46.35
45576,47686,46,75,11,14,60.15
45576,46244,58,72,72,63,15.3
45576,46844,65,42,91,60,29.1
45577,46607,20,83,25,49,26.8
45577,46357,16,77,44,89,19.9
45578,46063,39,38,39,49,13.0
45578,45794,84,72,84,76,13.0
45579,46304,30,79,44,78,13.0
45580,45851,87,48,95,43,13.0
45580,46189,70,46,81,30,15.3
45580,46371,69,46,89,48,17.6
45581,46152,80,51,75,58,13.0
45581,46142,44,53,41,63,13.0
45582,46501,67,12,49,22,19.9
45582,45867,81,97,86,92,13.0
45583,46141,27,81,38,62,22.2
45584,46600,83,61,77,12,31.4
45585,46065,70,83,76,70,13.0
45585,47122,22,56,22,56,13.0
45586,48296,15,94,77,79,70.5
45586,47142,31,93,53,91,33.7
45586,47575,85,89,95,82,31.4
45588,46634,58,21,26,38,31.4
45588,46269,73,26,65,44,15.3
45588,46038,25,86,21,69,15.3
45588,46309,44,26,7,37,26.8
45588,46583,39,37,22,48,17.6
45589,48141,46,77,58,1,68.2
45589,46450,56,59,50,77,15.3
45589,47070,53,94,47,49,31.4
45589,48230,70,4,70,4,13.0
45589,47313,64,17,80,32,29.1
45590,45963,78,62,73,58,13.0
45590,46216,39,90,21,78,17.6
45591,47091,67,19,51,33,24.5
45591,46794,21,37,44,84,40.6
45592,46114,43,35,46,24,13.0
45592,46869,61,95,11,52,50.95
45592,48181,96,78,37,73,56.7
45593,46978,72,51,50,23,36.0
45594,46207,19,65,27,74,13.0
45595,50171,70,16,65,55,79.7
45595,47578,37,30,51,25,24.5
45595,49186,49,24,83,66,101.55
45595,45758,78,98,82,98,13.0
45596,46179,25,31,13,29,13.0
45596,46464,74,66,74,66,13.0
45596,46634,19,65,41,55,22.2
45596,46270,20,66,48,67,19.9
45597,47154,5,32,49,20,40.6
45597,46174,70,62,75,57,13.0
45597,47313,51,93,25,41,47.5
45597,46934,47,50,61,69,24.5
45597,46491,89,45,67,44,19.9
45598,47068,42,53,83,69,36.0
45598,45929,66,35,56,35,13.0
45598,48376,4,43,25,41,40.6
45598,46301,68,71,80,62,15.3
45599,46645,74,26,50,23,22.2
45600,46021,82,41,74,36,13.0
45600,46031,73,66,77,72,13.0
45600,50234,32,79,50,23,109.6
45600,48199,69,46,48,71,40.6
45602,47043,29,65,29,59,38.3
45602,46060,76,76,73,67,13.0
45602,46293,78,80,94,77,15.3
45602,46384,61,79,78,62,19.9
